model,image,gt_index,epsilon,method,iou,iou_0.5,iou_0.7,time
yolo11x,000000491213,0,2/255,pgd,0.0,0.0,0.0,0.7275655269622803
yolo11x,000000491213,0,2/255,rcp,0.9254200110200895,0.9254200110200895,0.9254200110200895,435.0891654789448
yolo11x,000000491213,0,2/255,square_attack,0.9135599136352539,0.9135599136352539,0.9135599136352539,65.66327488422394
yolo11x,000000491213,1,1/255,odpv,0.5583381056785583,0.5583381056785583,0.0,53.605831146240234
yolo11x,000000491213,1,1/255,pgd,0.007150908932089806,0.0,0.0,1.4910711646080017
yolo11x,000000491213,1,1/255,rcp,0.6147526740192676,0.6147526740192676,0.0,433.96642738580704
yolo11x,000000491213,1,1/255,square_attack,0.6042265295982361,0.6042265295982361,0.0,65.77717968821526
yolo11x,000000491213,1,2/255,odpv,0.5583381056785583,0.5583381056785583,0.0,53.66424083709717
yolo11x,000000491213,1,2/255,pgd,0.0,0.0,0.0,0.7275655269622803
yolo11x,000000491213,1,2/255,rcp,0.6091393175462456,0.6091393175462456,0.0,435.0891654789448
yolo11x,000000491213,1,2/255,square_attack,0.5913527011871338,0.5913527011871338,0.0,65.66327488422394
yolo11x,000000491213,2,1/255,odpv,0.0,0.0,0.0,0.0016369819641113281
yolo11x,000000491213,2,1/255,pgd,0.0,0.0,0.0,1.4910711646080017
yolo11x,000000491213,2,1/255,rcp,0.0,0.0,0.0,433.96642738580704
yolo11x,000000491213,2,1/255,square_attack,0.0,0.0,0.0,65.77717968821526
yolo11x,000000491213,2,2/255,odpv,0.0,0.0,0.0,0.0024046897888183594
yolo11x,000000491213,2,2/255,pgd,0.0,0.0,0.0,0.7275655269622803
yolo11x,000000491213,2,2/255,rcp,0.0,0.0,0.0,435.0891654789448
yolo11x,000000491213,2,2/255,square_attack,0.0,0.0,0.0,65.66327488422394
yolo11x,000000491213,3,1/255,odpv,0.0,0.0,0.0,0.001493692398071289
yolo11x,000000491213,3,1/255,pgd,0.0,0.0,0.0,1.4910711646080017
yolo11x,000000491213,3,1/255,rcp,0.0,0.0,0.0,433.96642738580704
yolo11x,000000491213,3,1/255,square_attack,0.0,0.0,0.0,65.77717968821526
yolo11x,000000491213,3,2/255,odpv,0.0,0.0,0.0,0.0022106170654296875
yolo11x,000000491213,3,2/255,pgd,0.0,0.0,0.0,0.7275655269622803
yolo11x,000000491213,3,2/255,rcp,0.0,0.0,0.0,435.0891654789448
yolo11x,000000491213,3,2/255,square_attack,0.0,0.0,0.0,65.66327488422394
yolo11x,000000491213,4,1/255,odpv,0.0,0.0,0.0,0.0013692378997802734
yolo11x,000000491213,4,1/255,pgd,0.0,0.0,0.0,1.4910711646080017
yolo11x,000000491213,4,1/255,rcp,0.0,0.0,0.0,433.96642738580704
yolo11x,000000491213,4,1/255,square_attack,0.0,0.0,0.0,65.77717968821526
yolo11x,000000491213,4,2/255,odpv,0.0,0.0,0.0,0.002090930938720703
yolo11x,000000491213,4,2/255,pgd,0.0,0.0,0.0,0.7275655269622803
yolo11x,000000491213,4,2/255,rcp,0.0,0.0,0.0,435.0891654789448
yolo11x,000000491213,4,2/255,square_attack,0.0,0.0,0.0,65.66327488422394
yolo11x,000000491213,5,1/255,odpv,0.0,0.0,0.0,0.0013859272003173828
yolo11x,000000491213,5,1/255,pgd,0.0,0.0,0.0,1.4910711646080017
yolo11x,000000491213,5,1/255,rcp,0.0,0.0,0.0,433.96642738580704
yolo11x,000000491213,5,1/255,square_attack,0.0,0.0,0.0,65.77717968821526
yolo11x,000000491213,5,2/255,odpv,0.0,0.0,0.0,0.002074003219604492
yolo11x,000000491213,5,2/255,pgd,0.0,0.0,0.0,0.7275655269622803
yolo11x,000000491213,5,2/255,rcp,0.0,0.0,0.0,435.0891654789448
yolo11x,000000491213,5,2/255,square_attack,0.0,0.0,0.0,65.66327488422394
yolo11x,000000491213,6,1/255,odpv,0.9700433015823364,0.9700433015823364,0.9700433015823364,52.8799684047699
yolo11x,000000491213,6,1/255,pgd,0.0,0.0,0.0,1.4910711646080017
yolo11x,000000491213,6,1/255,rcp,0.9637786193886089,0.9637786193886089,0.9637786193886089,433.96642738580704
yolo11x,000000491213,6,1/255,square_attack,0.96701979637146,0.96701979637146,0.96701979637146,65.77717968821526
yolo11x,000000491213,6,2/255,odpv,0.9658112525939941,0.9658112525939941,0.9658112525939941,52.908201694488525
yolo11x,000000491213,6,2/255,pgd,0.0,0.0,0.0,0.7275655269622803
yolo11x,000000491213,6,2/255,rcp,0.9628940352331218,0.9628940352331218,0.9628940352331218,435.0891654789448
yolo11x,000000491213,6,2/255,square_attack,0.9548812508583069,0.9548812508583069,0.9548812508583069,65.66327488422394
yolo11x,000000491213,7,1/255,odpv,0.0,0.0,0.0,0.0016336441040039062
yolo11x,000000491213,7,1/255,pgd,0.0,0.0,0.0,1.4910711646080017
yolo11x,000000491213,7,1/255,rcp,0.0,0.0,0.0,433.96642738580704
yolo11x,000000491213,7,1/255,square_attack,0.0,0.0,0.0,65.77717968821526
yolo11x,000000491213,7,2/255,odpv,0.0,0.0,0.0,0.0024051666259765625
yolo11x,000000491213,7,2/255,pgd,0.0,0.0,0.0,0.7275655269622803
yolo11x,000000491213,7,2/255,rcp,0.0,0.0,0.0,435.0891654789448
yolo11x,000000491213,7,2/255,square_attack,0.0,0.0,0.0,65.66327488422394
yolo11x,000000498286,0,1/255,odpv,0.9630379676818848,0.9630379676818848,0.9630379676818848,52.000422954559326
yolo11x,000000498286,0,1/255,pgd,0.0,0.0,0.0,0.5846388339996338
yolo11x,000000498286,0,1/255,rcp,0.9639437468042261,0.9639437468042261,0.9639437468042261,1165.6872776349385
yolo11x,000000498286,0,1/255,square_attack,0.9554281830787659,0.9554281830787659,0.9554281830787659,106.22014133135478
yolo11x,000000498286,0,2/255,odpv,0.9610596299171448,0.9610596299171448,0.9610596299171448,52.010321378707886
yolo11x,000000498286,0,2/255,pgd,0.0,0.0,0.0,0.5519323348999023
yolo11x,000000498286,0,2/255,rcp,0.9627661193385941,0.9627661193385941,0.9627661193385941,1157.4424955050151
yolo11x,000000498286,0,2/255,square_attack,0.9368139505386353,0.9368139505386353,0.9368139505386353,109.2372374534607
yolo11x,000000498286,1,1/255,odpv,0.0,0.0,0.0,0.0009546279907226562
yolo11x,000000498286,1,1/255,pgd,0.0,0.0,0.0,0.5846388339996338
yolo11x,000000498286,1,1/255,rcp,0.9580717160325528,0.9580717160325528,0.9580717160325528,1165.6872776349385
yolo11x,000000498286,1,1/255,square_attack,0.0,0.0,0.0,106.22014133135478
yolo11x,000000498286,1,2/255,odpv,0.0,0.0,0.0,0.0010764598846435547
yolo11x,000000498286,1,2/255,pgd,0.0,0.0,0.0,0.5519323348999023
yolo11x,000000498286,1,2/255,rcp,0.0,0.0,0.0,1157.4424955050151
yolo11x,000000498286,1,2/255,square_attack,0.886875569820404,0.886875569820404,0.886875569820404,109.2372374534607
yolo11x,000000498286,2,1/255,odpv,0.0,0.0,0.0,0.05883145332336426
yolo11x,000000498286,2,1/255,pgd,0.0,0.0,0.0,0.5846388339996338
yolo11x,000000498286,2,1/255,rcp,0.0,0.0,0.0,1165.6872776349385
yolo11x,000000498286,2,1/255,square_attack,0.9135910272598267,0.9135910272598267,0.9135910272598267,106.22014133135478
yolo11x,000000498286,2,2/255,odpv,0.0,0.0,0.0,0.014049291610717773
yolo11x,000000498286,2,2/255,pgd,0.0,0.0,0.0,0.5519323348999023
yolo11x,000000498286,2,2/255,rcp,0.0,0.0,0.0,1157.4424955050151
yolo11x,000000498286,2,2/255,square_attack,0.0,0.0,0.0,109.2372374534607
yolo11x,000000504415,0,1/255,odpv,0.5226197242736816,0.5226197242736816,0.0,51.274800300598145
yolo11x,000000504415,0,1/255,pgd,0.0,0.0,0.0,3.21652615070343
yolo11x,000000504415,0,1/255,rcp,0.7751191827106825,0.7751191827106825,0.7751191827106825,411.37871503829956
yolo11x,000000504415,0,1/255,square_attack,0.7580810785293579,0.7580810785293579,0.7580810785293579,174.55732244253159
yolo11x,000000504415,0,2/255,odpv,0.5219993591308594,0.5219993591308594,0.0,50.704347133636475
yolo11x,000000504415,0,2/255,pgd,0.0,0.0,0.0,2.999575287103653
yolo11x,000000504415,0,2/255,rcp,0.769167855547474,0.769167855547474,0.769167855547474,404.6529168486595
yolo11x,000000504415,0,2/255,square_attack,0.7396924495697021,0.7396924495697021,0.7396924495697021,175.3607723414898
yolo11x,000000504415,1,1/255,odpv,0.9036454558372498,0.9036454558372498,0.9036454558372498,53.68179965019226
yolo11x,000000504415,1,1/255,pgd,0.922061026096344,0.922061026096344,0.922061026096344,3.21652615070343
yolo11x,000000504415,1,1/255,rcp,0.9204376800468097,0.9204376800468097,0.9204376800468097,411.37871503829956
yolo11x,000000504415,1,1/255,square_attack,0.9135599136352539,0.9135599136352539,0.9135599136352539,174.55732244253159
yolo11x,000000504415,1,2/255,odpv,0.8856729865074158,0.8856729865074158,0.8856729865074158,52.6371910572052
yolo11x,000000504415,1,2/255,pgd,0.6644988656044006,0.6644988656044006,0.0,2.999575287103653
yolo11x,000000504415,1,2/255,rcp,0.9193253744221321,0.9193253744221321,0.9193253744221321,404.6529168486595
yolo11x,000000504415,1,2/255,square_attack,0.908173680305481,0.908173680305481,0.908173680305481,175.3607723414898
yolo11x,000000504415,2,1/255,odpv,0.9445868134498596,0.9445868134498596,0.9445868134498596,53.509053230285645
yolo11x,000000504415,2,1/255,pgd,0.5350682735443115,0.5350682735443115,0.0,3.21652615070343
yolo11x,000000504415,2,1/255,rcp,0.9561601848870783,0.9561601848870783,0.9561601848870783,411.37871503829956
yolo11x,000000504415,2,1/255,square_attack,0.9474586248397827,0.9474586248397827,0.9474586248397827,174.55732244253159
yolo11x,000000504415,2,2/255,odpv,0.9205601811408997,0.9205601811408997,0.9205601811408997,52.49037265777588
yolo11x,000000504415,2,2/255,pgd,0.3725116550922394,0.0,0.0,2.999575287103653
yolo11x,000000504415,2,2/255,rcp,0.9549872550507446,0.9549872550507446,0.9549872550507446,404.6529168486595
yolo11x,000000504415,2,2/255,square_attack,0.9399653077125549,0.9399653077125549,0.9399653077125549,175.3607723414898
yolo11x,000000504415,3,1/255,odpv,0.0,0.0,0.0,0.2441399097442627
yolo11x,000000504415,3,1/255,pgd,0.14115431904792786,0.0,0.0,3.21652615070343
yolo11x,000000504415,3,1/255,rcp,0.3865063768865945,0.0,0.0,411.37871503829956
yolo11x,000000504415,3,1/255,square_attack,0.36950141191482544,0.0,0.0,174.55732244253159
yolo11x,000000504415,3,2/255,odpv,0.0,0.0,0.0,0.1943044662475586
yolo11x,000000504415,3,2/255,pgd,0.10491927713155746,0.0,0.0,2.999575287103653
yolo11x,000000504415,3,2/255,rcp,0.10480745774196609,0.0,0.0,404.6529168486595
yolo11x,000000504415,3,2/255,square_attack,0.10039421170949936,0.0,0.0,175.3607723414898
yolo11x,000000504415,4,1/255,odpv,0.8390743136405945,0.8390743136405945,0.8390743136405945,51.318034648895264
yolo11x,000000504415,4,1/255,pgd,0.833763837814331,0.833763837814331,0.833763837814331,3.21652615070343
yolo11x,000000504415,4,1/255,rcp,0.8575108000123829,0.8575108000123829,0.8575108000123829,411.37871503829956
yolo11x,000000504415,4,1/255,square_attack,0.8521997928619385,0.8521997928619385,0.8521997928619385,174.55732244253159
yolo11x,000000504415,4,2/255,odpv,0.8333272337913513,0.8333272337913513,0.8333272337913513,50.76631188392639
yolo11x,000000504415,4,2/255,pgd,0.42988988757133484,0.0,0.0,2.999575287103653
yolo11x,000000504415,4,2/255,rcp,0.8563264767712262,0.8563264767712262,0.8563264767712262,404.6529168486595
yolo11x,000000504415,4,2/255,square_attack,0.8477398753166199,0.8477398753166199,0.8477398753166199,175.3607723414898
yolo11x,000000504415,5,1/255,odpv,0.8381582498550415,0.8381582498550415,0.8381582498550415,51.82884669303894
yolo11x,000000504415,5,1/255,pgd,0.0,0.0,0.0,3.21652615070343
yolo11x,000000504415,5,1/255,rcp,0.8978907746541461,0.8978907746541461,0.8978907746541461,411.37871503829956
yolo11x,000000504415,5,1/255,square_attack,0.8781907558441162,0.8781907558441162,0.8781907558441162,174.55732244253159
yolo11x,000000504415,5,2/255,odpv,0.8323776721954346,0.8323776721954346,0.8323776721954346,50.98983120918274
yolo11x,000000504415,5,2/255,pgd,0.0,0.0,0.0,2.999575287103653
yolo11x,000000504415,5,2/255,rcp,0.8871752583381807,0.8871752583381807,0.8871752583381807,404.6529168486595
yolo11x,000000504415,5,2/255,square_attack,0.8548523783683777,0.8548523783683777,0.8548523783683777,175.3607723414898
yolo11x,000000504415,6,1/255,odpv,0.0,0.0,0.0,0.24257969856262207
yolo11x,000000504415,6,1/255,pgd,0.0034857545979321003,0.0,0.0,3.21652615070343
yolo11x,000000504415,6,1/255,rcp,0.38669984717551353,0.0,0.0,411.37871503829956
yolo11x,000000504415,6,1/255,square_attack,0.3734738528728485,0.0,0.0,174.55732244253159
yolo11x,000000504415,6,2/255,odpv,0.0,0.0,0.0,0.19376158714294434
yolo11x,000000504415,6,2/255,pgd,0.0,0.0,0.0,2.999575287103653
yolo11x,000000504415,6,2/255,rcp,0.3807269448470348,0.0,0.0,404.6529168486595
yolo11x,000000504415,6,2/255,square_attack,0.3657126724720001,0.0,0.0,175.3607723414898
yolo11x,000000504415,7,1/255,odpv,0.9006701707839966,0.9006701707839966,0.9006701707839966,53.597495317459106
yolo11x,000000504415,7,1/255,pgd,0.7146769762039185,0.7146769762039185,0.7146769762039185,3.21652615070343
yolo11x,000000504415,7,1/255,rcp,0.9224612196306078,0.9224612196306078,0.9224612196306078,411.37871503829956
yolo11x,000000504415,7,1/255,square_attack,0.9174050092697144,0.9174050092697144,0.9174050092697144,174.55732244253159
yolo11x,000000504415,7,2/255,odpv,0.9006052017211914,0.9006052017211914,0.9006052017211914,52.38369536399841
yolo11x,000000504415,7,2/255,pgd,0.42936399579048157,0.0,0.0,2.999575287103653
yolo11x,000000504415,7,2/255,rcp,0.920884542088996,0.920884542088996,0.920884542088996,404.6529168486595
yolo11x,000000504415,7,2/255,square_attack,0.9089469313621521,0.9089469313621521,0.9089469313621521,175.3607723414898
yolo11x,000000514376,0,1/255,odpv,0.8288567662239075,0.8288567662239075,0.8288567662239075,52.61444687843323
yolo11x,000000514376,0,1/255,pgd,0.8213168978691101,0.8213168978691101,0.8213168978691101,2.084720492362976
yolo11x,000000514376,0,1/255,rcp,0.9004494121922081,0.9004494121922081,0.9004494121922081,447.45247584581375
yolo11x,000000514376,0,1/255,square_attack,0.8972452282905579,0.8972452282905579,0.8972452282905579,122.82756543159485
yolo11x,000000514376,0,2/255,odpv,0.8168674111366272,0.8168674111366272,0.8168674111366272,53.803874254226685
yolo11x,000000514376,0,2/255,pgd,0.4748949706554413,0.0,0.0,1.924795687198639
yolo11x,000000514376,0,2/255,rcp,0.8977280117574531,0.8977280117574531,0.8977280117574531,441.5767737030983
yolo11x,000000514376,0,2/255,square_attack,0.8928215503692627,0.8928215503692627,0.8928215503692627,108.4287770986557
yolo11x,000000514376,1,1/255,odpv,0.7303422093391418,0.7303422093391418,0.7303422093391418,52.476765871047974
yolo11x,000000514376,1,1/255,pgd,0.009774488396942616,0.0,0.0,2.084720492362976
yolo11x,000000514376,1,1/255,rcp,0.8247007521633563,0.8247007521633563,0.8247007521633563,447.45247584581375
yolo11x,000000514376,1,1/255,square_attack,0.8078305125236511,0.8078305125236511,0.8078305125236511,122.82756543159485
yolo11x,000000514376,1,2/255,odpv,0.6865518093109131,0.6865518093109131,0.0,53.421234130859375
yolo11x,000000514376,1,2/255,pgd,0.00939378421753645,0.0,0.0,1.924795687198639
yolo11x,000000514376,1,2/255,rcp,0.8163384660877885,0.8163384660877885,0.8163384660877885,441.5767737030983
yolo11x,000000514376,1,2/255,square_attack,0.7909132242202759,0.7909132242202759,0.7909132242202759,108.4287770986557
yolo11x,000000514376,2,1/255,odpv,0.9452980756759644,0.9452980756759644,0.9452980756759644,52.18504023551941
yolo11x,000000514376,2,1/255,pgd,0.0,0.0,0.0,2.084720492362976
yolo11x,000000514376,2,1/255,rcp,0.9582362863229874,0.9582362863229874,0.9582362863229874,447.45247584581375
yolo11x,000000514376,2,1/255,square_attack,0.937580406665802,0.937580406665802,0.937580406665802,122.82756543159485
yolo11x,000000514376,2,2/255,odpv,0.933289110660553,0.933289110660553,0.933289110660553,53.23837494850159
yolo11x,000000514376,2,2/255,pgd,0.0,0.0,0.0,1.924795687198639
yolo11x,000000514376,2,2/255,rcp,0.955532669767281,0.955532669767281,0.955532669767281,441.5767737030983
yolo11x,000000514376,2,2/255,square_attack,0.9099984765052795,0.9099984765052795,0.9099984765052795,108.4287770986557
yolo11x,000000514376,3,1/255,odpv,0.6590012311935425,0.6590012311935425,0.0,52.72561955451965
yolo11x,000000514376,3,1/255,pgd,0.6421477794647217,0.6421477794647217,0.0,2.084720492362976
yolo11x,000000514376,3,1/255,rcp,0.7814460173625818,0.7814460173625818,0.7814460173625818,447.45247584581375
yolo11x,000000514376,3,1/255,square_attack,0.7836833000183105,0.7836833000183105,0.7836833000183105,122.82756543159485
yolo11x,000000514376,3,2/255,odpv,0.6802600622177124,0.6802600622177124,0.0,53.54448914527893
yolo11x,000000514376,3,2/255,pgd,0.0,0.0,0.0,1.924795687198639
yolo11x,000000514376,3,2/255,rcp,0.7729026689352182,0.7729026689352182,0.7729026689352182,441.5767737030983
yolo11x,000000514376,3,2/255,square_attack,0.7669978141784668,0.7669978141784668,0.7669978141784668,108.4287770986557
yolo11x,000000514376,4,1/255,odpv,0.8189482092857361,0.8189482092857361,0.8189482092857361,52.449336767196655
yolo11x,000000514376,4,1/255,pgd,0.9089994430541992,0.9089994430541992,0.9089994430541992,2.084720492362976
yolo11x,000000514376,4,1/255,rcp,0.9042744085642466,0.9042744085642466,0.9042744085642466,447.45247584581375
yolo11x,000000514376,4,1/255,square_attack,0.9013867974281311,0.9013867974281311,0.9013867974281311,122.82756543159485
yolo11x,000000514376,4,2/255,odpv,0.7952733039855957,0.7952733039855957,0.7952733039855957,53.20233988761902
yolo11x,000000514376,4,2/255,pgd,0.0,0.0,0.0,1.924795687198639
yolo11x,000000514376,4,2/255,rcp,0.8974643342843522,0.8974643342843522,0.8974643342843522,441.5767737030983
yolo11x,000000514376,4,2/255,square_attack,0.8930474519729614,0.8930474519729614,0.8930474519729614,108.4287770986557
yolo11x,000000514376,5,1/255,odpv,0.0,0.0,0.0,0.039038896560668945
yolo11x,000000514376,5,1/255,pgd,0.0,0.0,0.0,2.084720492362976
yolo11x,000000514376,5,1/255,rcp,0.0,0.0,0.0,447.45247584581375
yolo11x,000000514376,5,1/255,square_attack,0.0,0.0,0.0,122.82756543159485
yolo11x,000000514376,5,2/255,odpv,0.0,0.0,0.0,0.03737521171569824
yolo11x,000000514376,5,2/255,pgd,0.0,0.0,0.0,1.924795687198639
yolo11x,000000514376,5,2/255,rcp,0.0,0.0,0.0,441.5767737030983
yolo11x,000000514376,5,2/255,square_attack,0.0,0.0,0.0,108.4287770986557
yolo11x,000000514376,6,1/255,odpv,0.0,0.0,0.0,0.03742504119873047
yolo11x,000000514376,6,1/255,pgd,0.0,0.0,0.0,2.084720492362976
yolo11x,000000514376,6,1/255,rcp,0.0,0.0,0.0,447.45247584581375
yolo11x,000000514376,6,1/255,square_attack,0.0,0.0,0.0,122.82756543159485
yolo11x,000000514376,6,2/255,odpv,0.0,0.0,0.0,0.03644728660583496
yolo11x,000000514376,6,2/255,pgd,0.0,0.0,0.0,1.924795687198639
yolo11x,000000514376,6,2/255,rcp,0.0,0.0,0.0,441.5767737030983
yolo11x,000000514376,6,2/255,square_attack,0.0,0.0,0.0,108.4287770986557
yolo11x,000000514376,7,1/255,odpv,0.0,0.0,0.0,0.0015671253204345703
yolo11x,000000514376,7,1/255,pgd,0.0,0.0,0.0,2.084720492362976
yolo11x,000000514376,7,1/255,rcp,0.0,0.0,0.0,447.45247584581375
yolo11x,000000514376,7,1/255,square_attack,0.9312183856964111,0.9312183856964111,0.9312183856964111,122.82756543159485
yolo11x,000000514376,7,2/255,odpv,0.0,0.0,0.0,0.0018749237060546875
yolo11x,000000514376,7,2/255,pgd,0.0,0.0,0.0,1.924795687198639
yolo11x,000000514376,7,2/255,rcp,0.0,0.0,0.0,441.5767737030983
yolo11x,000000514376,7,2/255,square_attack,0.0,0.0,0.0,108.4287770986557
yolo11x,000000561679,0,1/255,odpv,0.8134011626243591,0.8134011626243591,0.8134011626243591,53.462764501571655
yolo11x,000000561679,0,1/255,pgd,0.0,0.0,0.0,2.4742891788482666
yolo11x,000000561679,0,1/255,rcp,0.8719526634287196,0.8719526634287196,0.8719526634287196,3459.9039437770844
yolo11x,000000561679,0,1/255,square_attack,0.7911368012428284,0.7911368012428284,0.7911368012428284,160.9520606994629
yolo11x,000000561679,0,2/255,odpv,0.7378261089324951,0.7378261089324951,0.7378261089324951,52.983243227005005
yolo11x,000000561679,0,2/255,pgd,0.0,0.0,0.0,1.8068633079528809
